96|13|14|10
80|23|24|10
48|80|81|11
46|85|86|10
69|110|111|9
83|189|190|6
100|63|64|10
57|160|161|9
13|121|122|6
71|46|47|9
65|9|10|8
68|40|41|9
35|96|97|9
92|184|185|5
98|90|91|11
23|195|196|4
60|60|61|9
33|76|77|9
97|88|89|11
43|43|44|8
64|130|131|9
56|158|159|9
99|92|93|11
87|71|72|10
76|26|27|9
77|155|156|10
85|67|68|10
53|102|103|9
72|48|49|9
90|180|181|5
84|191|192|6
63|128|129|9
79|149|150|10
89|169|170|8
70|112|113|9
49|82|83|11
51|107|108|8
54|104|105|9
24|117|118|8
74|136|137|9
73|134|135|9
26|140|141|7
95|18|19|9
78|147|148|10
88|56|57|9
91|182|183|5
59|30|31|7
86|69|70|10
94|16|17|9
40|36|37|7
81|166|167|7
