1|2|401|1
2|402|799|1
5|800|803|1
17|804|807|1
18|808|811|1
19|812|815|1
20|816|819|1
28|820|823|1
34|824|827|1
42|828|831|1
47|832|835|1
52|836|915|1
53|916|997|1
55|998|1079|1
56|1080|1159|1
59|1160|1239|1
60|1240|1259|1
66|1260|1281|1
68|1282|1303|1
81|1304|1325|1
83|1326|1347|1
86|1348|1369|1
89|1370|1391|1
95|1392|1409|1
99|1410|1431|1
104|1432|1453|1
106|1454|1475|1
110|1476|1497|1
112|3|4|2
113|5|6|2
114|7|8|2
115|9|10|2
116|11|12|2
117|13|14|2
118|15|16|2
119|17|18|2
120|19|20|2
121|21|22|2
122|23|24|2
123|25|26|2
124|27|28|2
125|29|30|2
126|31|32|2
127|33|34|2
128|35|36|2
129|37|38|2
130|39|40|2
131|41|42|2
132|43|44|2
133|45|46|2
134|47|48|2
135|49|50|2
136|51|52|2
137|53|54|2
138|55|56|2
139|57|58|2
140|59|60|2
141|61|62|2
142|63|64|2
143|65|66|2
144|67|68|2
145|69|70|2
146|71|72|2
147|73|74|2
148|75|76|2
149|77|78|2
150|79|80|2
151|81|82|2
152|83|84|2
153|85|86|2
154|87|88|2
155|89|90|2
156|91|92|2
157|93|94|2
158|95|96|2
159|97|98|2
160|99|100|2
161|101|102|2
162|103|104|2
163|105|106|2
164|107|108|2
165|109|110|2
166|111|112|2
167|113|114|2
168|115|116|2
169|117|118|2
170|119|120|2
171|121|122|2
172|123|124|2
173|125|126|2
174|127|128|2
175|129|130|2
176|131|132|2
177|133|134|2
178|135|136|2
179|137|138|2
180|139|140|2
181|141|142|2
182|143|144|2
183|145|146|2
184|147|148|2
185|149|150|2
186|151|152|2
187|153|154|2
188|155|156|2
189|157|158|2
190|159|160|2
191|161|162|2
192|163|164|2
193|165|166|2
194|167|168|2
195|169|170|2
196|171|172|2
197|173|174|2
198|175|176|2
199|177|178|2
200|179|180|2
201|181|182|2
202|183|184|2
203|185|186|2
204|187|188|2
205|189|190|2
206|191|192|2
207|193|194|2
208|195|196|2
209|197|198|2
210|199|200|2
211|201|202|2
212|203|204|2
213|205|206|2
214|207|208|2
215|209|210|2
216|211|212|2
217|213|214|2
218|215|216|2
219|217|218|2
220|219|220|2
221|221|222|2
222|223|224|2
223|225|226|2
224|227|228|2
225|229|230|2
226|231|232|2
227|233|234|2
228|235|236|2
229|237|238|2
230|239|240|2
231|241|242|2
232|243|244|2
233|245|246|2
234|247|248|2
235|249|250|2
236|251|252|2
237|253|254|2
238|255|256|2
239|257|258|2
240|259|260|2
241|261|262|2
242|263|264|2
243|265|266|2
244|267|268|2
245|269|270|2
246|271|272|2
247|273|274|2
248|275|276|2
249|277|278|2
250|279|280|2
251|281|282|2
