2|2|19|1
311|3|4|2
312|5|6|2
313|7|8|2
314|9|10|2
315|11|12|2
316|13|14|2
317|15|16|2
318|17|18|2
3|20|21|1
4|22|927|1
16|23|24|2
17|25|74|2
802|26|27|3
803|28|29|3
804|30|31|3
805|32|33|3
806|34|69|3
818|35|36|4
819|37|54|4
827|38|39|5
828|40|41|5
829|42|43|5
830|44|45|5
831|46|47|5
832|48|49|5
833|50|51|5
834|52|53|5
820|55|56|4
821|57|58|4
822|59|60|4
823|61|62|4
824|63|64|4
825|65|66|4
826|67|68|4
807|70|71|3
808|72|73|3
18|75|306|2
32|76|169|3
248|77|78|4
249|79|80|4
250|81|82|4
251|83|162|4
255|84|85|5
256|86|101|5
964|87|88|6
965|89|90|6
966|91|92|6
967|93|94|6
968|95|96|6
969|97|98|6
970|99|100|6
257|102|103|5
258|104|105|5
259|106|107|5
260|108|155|5
596|109|142|6
603|110|111|7
604|112|113|7
605|114|115|7
606|116|135|7
867|117|118|8
868|119|120|8
869|121|122|8
870|123|124|8
871|125|126|8
872|127|128|8
873|129|130|8
874|131|132|8
875|133|134|8
607|136|137|7
608|138|139|7
609|140|141|7
597|143|144|6
598|145|146|6
599|147|148|6
600|149|150|6
601|151|152|6
602|153|154|6
261|156|157|5
262|158|159|5
263|160|161|5
252|163|164|4
253|165|166|4
254|167|168|4
33|170|171|3
34|172|173|3
35|174|175|3
36|176|273|3
198|177|178|4
199|179|180|4
200|181|182|4
201|183|200|4
921|184|185|5
922|186|187|5
923|188|189|5
924|190|191|5
925|192|193|5
926|194|195|5
927|196|197|5
928|198|199|5
202|201|236|4
294|202|203|5
295|204|205|5
296|206|207|5
297|208|225|5
659|209|210|6
660|211|212|6
661|213|214|6
662|215|216|6
663|217|218|6
664|219|220|6
665|221|222|6
666|223|224|6
298|226|227|5
299|228|229|5
300|230|231|5
301|232|233|5
302|234|235|5
203|237|270|4
205|238|239|5
206|240|241|5
207|242|243|5
208|244|245|5
209|246|247|5
210|248|267|5
587|249|250|6
588|251|252|6
589|253|254|6
590|255|256|6
591|257|258|6
592|259|260|6
593|261|262|6
594|263|264|6
595|265|266|6
211|268|269|5
204|271|272|4
37|274|275|3
38|276|305|3
376|277|278|4
377|279|280|4
378|281|282|4
379|283|284|4
380|285|286|4
381|287|302|4
779|288|289|5
780|290|291|5
781|292|293|5
782|294|295|5
783|296|297|5
784|298|299|5
785|300|301|5
382|303|304|4
19|307|308|2
20|309|602|2
23|310|311|3
24|312|313|3
25|314|375|3
139|315|346|4
391|316|317|5
392|318|319|5
393|320|321|5
394|322|323|5
395|324|325|5
396|326|327|5
397|328|345|5
474|329|330|6
475|331|332|6
476|333|334|6
477|335|336|6
478|337|338|6
479|339|340|6
480|341|342|6
481|343|344|6
140|347|348|4
141|349|350|4
142|351|352|4
143|353|370|4
667|354|355|5
668|356|357|5
669|358|359|5
670|360|361|5
671|362|363|5
672|364|365|5
673|366|367|5
674|368|369|5
144|371|372|4
145|373|374|4
26|376|377|3
27|378|541|3
39|379|398|4
431|380|381|5
432|382|383|5
433|384|385|5
434|386|387|5
435|388|389|5
436|390|391|5
437|392|393|5
438|394|395|5
439|396|397|5
40|399|436|4
212|400|401|5
213|402|403|5
214|404|405|5
215|406|407|5
216|408|409|5
217|410|411|5
218|412|431|5
230|413|414|6
231|415|416|6
232|417|418|6
233|419|420|6
234|421|422|6
235|423|424|6
236|425|426|6
237|427|428|6
238|429|430|6
219|432|433|5
220|434|435|5
41|437|438|4
42|439|440|4
43|441|536|4
171|442|443|5
172|444|445|5
173|446|493|5
571|447|448|6
572|449|450|6
573|451|452|6
574|453|454|6
575|455|488|6
971|456|457|7
972|458|459|7
973|460|461|7
974|462|463|7
975|464|465|7
976|466|483|7
993|467|468|8
994|469|470|8
995|471|472|8
996|473|474|8
997|475|476|8
998|477|478|8
999|479|480|8
1000|481|482|8
977|484|485|7
978|486|487|7
576|489|490|6
577|491|492|6
174|494|509|5
890|495|496|6
891|497|498|6
892|499|500|6
893|501|502|6
894|503|504|6
895|505|506|6
896|507|508|6
175|510|511|5
176|512|513|5
177|514|515|5
178|516|533|5
835|517|518|6
836|519|520|6
837|521|522|6
838|523|524|6
839|525|526|6
840|527|528|6
841|529|530|6
842|531|532|6
179|534|535|5
44|537|538|4
45|539|540|4
28|542|543|3
29|544|545|3
30|546|565|3
716|547|548|4
717|549|550|4
718|551|552|4
719|553|554|4
720|555|556|4
721|557|558|4
722|559|560|4
723|561|562|4
724|563|564|4
31|566|601|3
162|567|568|4
163|569|570|4
164|571|572|4
165|573|574|4
166|575|576|4
167|577|578|4
168|579|580|4
169|581|582|4
170|583|600|4
458|584|585|5
459|586|587|5
460|588|589|5
461|590|591|5
462|592|593|5
463|594|595|5
464|596|597|5
465|598|599|5
21|603|924|2
80|604|605|3
81|606|737|3
287|607|608|4
288|609|610|4
289|611|612|4
290|613|614|4
291|615|616|4
292|617|634|4
303|618|619|5
304|620|621|5
305|622|623|5
306|624|625|5
307|626|627|5
308|628|629|5
309|630|631|5
310|632|633|5
293|635|736|4
342|636|719|5
482|637|638|6
483|639|654|6
514|640|641|7
515|642|643|7
516|644|645|7
517|646|647|7
518|648|649|7
519|650|651|7
520|652|653|7
484|655|706|6
675|656|657|7
676|658|659|7
677|660|661|7
678|662|681|7
843|663|664|8
844|665|666|8
845|667|668|8
846|669|670|8
847|671|672|8
848|673|674|8
849|675|676|8
850|677|678|8
851|679|680|8
679|682|683|7
680|684|703|7
707|685|686|8
708|687|688|8
709|689|690|8
710|691|692|8
711|693|694|8
712|695|696|8
713|697|698|8
714|699|700|8
715|701|702|8
